GTIN Code;GTIN Name;GPC Segmentation Code;GPC Brick Code;GPC Class Code;GPC Family Code;GTIN Image;Brand Code;Brand;Brand Image;Brand Link;Brand Owner;Brand Owner Code;Brand Owner Link;Brand Owner Wikipedia Link;Brand Owner Image;GCP Code;GLN Code;Logistical Owner (GLN);GLN Country ISO Code;GLN City;GLN Postal Code;GLN Address2;GLN Address3;GLN Address4;GLN Last Change;GLN Return Code;Number of Units;Package Type Code;Package Type Name;Weight (g);Weight (oz);Volume (ml);Volume (fl oz);Alcohol by Volume;Alcohol by Weight;Registration;Registration Country ISO Code;Ingredients;SERV_SIZE_G;SERV_SIZE_ML;SERV_CT;CAL;CAL_FROM_FAT;TOT_FAT_G;TOT_FAT_DV;SAT_FAT_G;SAT_FAT_DV;TRANS_FAT_G;CHOL_MG;CHOL_DV;SOD_MG;SOD_DV;POT_MG;POT_DV;TOT_CARB_G;TOT_CARB_DV;DIET_FIBER_G;DIET_FIBER_DV;SUGARS_G;PROTEIN_G;VITAMIN_A;VITAMIN_C;CALCIUM;IRON
0073410117910;Extra Fiber;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410117910.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;680.0;24.0;;;;;GS1 US;US;WHOLE WHEAT FLOUR,WATER,SUGAR,WHEAT GLUTEN,YEAST,INULIN (CHICKORY ROOT FIBER),SOYBEAN OIL,WHEAT FIBER,SALT,WHEAT BRAN,MOLASSES,ENRICHMENT (CALCIUM SULFATE,VITAMIN E ACETATE,VITAMIN A PALMITATE,VITAMIN D3),DATEM,MONO- AND DIGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),MONOCALCIUM PHOSPHATE,SOY LECITHIN.;38.0;0.0;18.0;90.0;15.0;1.5;2.0;0.0;0.0;0.0;0.0;0.0;190.0;8.0;0.0;0.0;18.0;6.0;4.0;16.0;3.0;4.0;10;0.0;10.0;6.0
0073410135433;Sandwich Thins Rolls Honey Wheat;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135433.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;340.0;12.0;;;;;GS1 US;US;WHOLE WHEAT FLOUR,WATER,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],CELLULOSE FIBER,FLAKED WHEAT,HONEY,YEAST,WHEAT GLUTEN,POLYDEXTROSE,SALT,SOYBEAN AND/OR CANOLA OIL,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),GUAR GUM,MONOGLYCERIDES,NATURAL FLAVOR,CITRIC ACID,STEVIA EXTRACT (A NATURAL SWEETENER),SOY LECITHIN.;43.0;0.0;8.0;100.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;170.0;7.0;0.0;0.0;22.0;7.0;5.0;20.0;2.0;4.0;0;0.0;4.0;6.0
0073410135464;Sandwich Thins Rolls 100% Whole Wheat;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135464.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;340.0;12.0;;;;;GS1 US;US;WHOLE WHEAT FLOUR,WATER,WHEAT BRAN,SUGAR,YEAST,CELLULOSE FIBER,WHEAT GLUTEN,POLYDEXTROSE,SALT,SOYBEAN AND/OR CANOLA OIL,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),GUAR GUM,MONOGLYCERIDES,DATEM,CITRIC ACID,STEVIA EXTRACT (A NATURAL SWEETENER),SOY LECITHIN.;43.0;0.0;8.0;100.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;170.0;7.0;0.0;0.0;22.0;7.0;5.0;20.0;2.0;5.0;0;0.0;4.0;6.0
0073410135471;Sandwich Thins Rolls Multi-Grain;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410135471.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;340.0;12.0;;;;;GS1 US;US;WHOLE WHEAT FLOUR,WATER,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],CELLULOSE FIBER,WHEAT GLUTEN,YEAST,SUGAR,RYE,POLYDEXTROSE,SALT,SOYBEAN AND/OR CANOLA OIL,CRACKED WHEAT,GROUND CORN,OATS,PRESERVATIVES (CALCIUM PROPIONATE,SORBIC ACID),CORN GRITS,GRAIN VINEGAR,GUAR GUM,MONOGLYCERIDES,BROWN RICE,TRITICALE,BARLEY,FLAXSEED,MILLET,CITRIC ACID,STEVIA EXTRACT (A NATURAL SWEETENER),SOY LECITHIN.;43.0;0.0;8.0;100.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;170.0;7.0;0.0;0.0;22.0;7.0;5.0;20.0;2.0;4.0;0;0.0;4.0;6.0
0073410136232;100% Whole Wheat Sandwich Rolls;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410136232.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;510.0;18.0;;;;;GS1 US;US;WHOLE WHEAT FLOUR,WATER,WHEAT GLUTEN,HIGH FRUCTOSE CORN SYRUP,YEAST,HONEY,SOYBEAN OIL,SALT,MOLASSES,OAT BRAN,DATEM,GRAIN VINEGAR,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,MONOCALCIUM PHOSPHATE,AZODICARBONAMIDE,SOY LECITHIN.;64.0;0.0;8.0;160.0;20.0;2.0;3.0;0.5;3.0;0.0;0.0;0.0;310.0;13.0;0.0;0.0;26.0;9.0;4.0;16.0;4.0;8.0;0;0.0;8.0;8.0
0073410163320;Hot Dog Rolls White;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410163320.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;;14.0;;;;;GS1 US;US;ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,NIACIN,REDUCED IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,SOYBEAN OIL,SALT,WHEAT GLUTEN,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,DATEM,GRAIN VINEGAR,MONOCALCIUM PHOSPHATE,AZODICARBONAMIDE,SOY LECITHIN.;50.0;0.0;8.0;130.0;20.0;2.0;3.0;0.5;3.0;0.0;0.0;0.0;310.0;13.0;0.0;0.0;26.0;9.0;1.0;4.0;4.0;4.0;0;0.0;6.0;8.0
0073410164006;Hot Dog Rolls White New England;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410164006.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;340.0;12.0;;;;;GS1 US;US;ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,SOYBEAN OIL,SALT,WHEAT GLUTEN,MONOGLYCERIDES,CALCIUM PROPIONATE (PRESERVATIVE),CALCIUM SULFATE,DATEM,GRAIN VINEGAR,MONOCALCIUM PHOSPHATE,SOY LECITHIN,AZODICARBONAMIDE.;50.0;0.0;8.0;130.0;20.0;2.0;3.0;0.5;3.0;0.0;0.0;0.0;310.0;13.0;0.0;0.0;26.0;9.0;1.0;4.0;4.0;4.0;0;0.0;6.0;8.0
0073410312001;Stuffing Seasoned;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410312001.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;396.0;14.0;;;;;GS1 US;US;ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],HIGH FRUCTOSE CORN SYRUP,SALT,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED). CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: DEHYDRATED ONION,YEAST,SPICES,DISTILLED VINEGAR,SOY LECITHIN,SOY FLOUR.;27.0;0.0;16.0;110.0;25.0;2.5;4.0;0.0;0.0;0.0;0.0;0.0;390.0;16.0;0.0;0.0;19.0;6.0;0.99;3.0;1.0;3.0;0;0.0;0.0;0.0
0073410312100;Stuffing Unseasoned;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410312100.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;425.0;15.0;;;;;GS1 US;US;ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],HIGH FRUCTOSE CORN SYRUP,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED),SALT. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST,DISTILLED VINEGAR,SOY LECITHIN,SOY FLOUR.;27.0;0.0;16.0;110.0;20.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;210.0;9.0;0.0;0.0;19.0;6.0;0.99;2.0;2.0;3.0;0;0.0;0.0;0.0
0087684000946;Mountain Cooler Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000946.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER,HIGH FRUCTOSE CORN SYRUP,APPLE JUICE CONCENTRATE,CITRIC ACID,NATURAL FLAVOR,VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684000953;Pacific Cooler Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000953.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER; HIGH FRUCTOSE CORN SYRUP; APPLE,GRAPE,AND WATER EXTRACTED ORANGE JUICE CONCENTRATES; CITRIC ACID; PINEAPPLE JUICE CONCENTRATE; NATURAL FLAVOR; VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684000960;Coastal Cooler Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000960.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER,HIGH FRUCTOSE CORN SYRUP,APPLE JUICE CONCENTRATE,CITRIC ACID,STRAWBERRY JUICE CONCENTRATE,NATURAL FLAVOR,VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684000991;Stawberry Kiwi Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684000991.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER,HIGH FRUCTOSE CORN SYRUP,APPLE AND STRAWBERRY JUICE CONCENTRATES,CITRIC ACID,NATURAL FLAVOR,VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684001011;Strawberry Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001011.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER,HIGH FRUCTOSE CORN SYRUP,PEAR AND APPLE JUICE CONCENTRATES,CITRIC ACID,STRAWBERRY JUICE CONCENTRATE,NATURAL FLAVOR,VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684001042;Surf Cooler Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001042.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER; HIGH FRUCTOSE CORN SYRUP; PEAR,WATER EXTRACTED ORANGE,AND PINEAPPLE JUICE CONCENTRATES; CITRIC ACID; NATURAL FLAVOR; VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684002872;Fruit Punch Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684002872.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER,HIGH FRUCTOSE CORN SYRUP,CITRIC ACID,SUCRALOSE (SPLENDA(R) BRAND SWEETENER),NATURAL FLAVOR.;0.0;177.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;8.0;3.0;0.0;0.0;8.0;0.0;0;0.0;0.0;0.0
0836093001064;Juice Blueberry;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001064.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609300;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM WHITE GRAPE,APPLE AND BLUEBERRY JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,RED GRAPE JUICE CONCENTRATE (COLOR),NATURAL FLAVOR;0.0;360.0;1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;1.0;0.0;0.0;33.0;11.0;0.0;0.0;31.0;0.0;0;0.0;0.0;0.0
0836093001071;Juice Apple;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001071.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609300;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM APPLE AND WHITE GRAPE JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID;0.0;360.0;1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;33.0;11.0;0.0;0.0;30.0;0.0;0;0.0;0.0;0.0
0836093002054;Juice Clementine;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002054.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609300;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;4;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE AND CLEMENTINE JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,GUM ARABIC,NATURAL FLAVOR,BETA CAROTENE (COLOR);0.0;360.0;1.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;1.0;0.0;0.0;30.0;10.0;0.0;0.0;27.0;0.0;0;0.0;0.0;0.0
0836093002078;Juice Apple;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002078.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609300;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;4;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM APPLE AND WHITE GRAPE JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID;0.0;360.0;1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;33.0;11.0;0.0;0.0;30.0;0.0;0;0.0;0.0;0.0
0836093504091;Juice Ginger;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093504091.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609350;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;4;;;;;;12.0;;;GS1 US;US;SPARKLING WATER,SUGAR,NATURAL FLAVOR,CITRIC ACID,NATURAL APPLE EXTRACT (COLOR),GINGER OIL;0.0;360.0;1.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;29.0;10.0;0.0;0.0;29.0;0.0;0;0.0;0.0;0.0
0857063002072;Lemongrass Basil Chicken;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002072.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;11.0;;;;;GS1 US;US;Basmati Rice (Water,Basmati Rice,Expeller Pressed Canola Oil,Ginger,Garlic),Sauce (Water,Coconut Milk [Coconut Extract,Water],Green Bell Peppers,Onions,Cane Sugar,Garlic,Fresh Basil,Lemon Juice Concentrate,Ginger,Green Curry Paste [Fresh Green Chilies,Garlic,Wild Ginger,Shallot,Lemongrass,Salt,Kaffir Lime,Sugar,Galangal,Spices,Pepper],Expeller Pressed Canola Oil,Cornstarch,Spices,Lemongrass Extract (Soybean Oil,Lemongrass Extractives),Chicken (Chicken Breast,Water,Expeller Pressed Canola Oil,Cornstarch,Sea Salt,Garlic). Contains Coconut;312.0;0.0;1.0;370.0;80.0;9.0;14.0;6.0;30.0;0.0;50.0;17.0;460.0;19.0;0.0;0.0;44.0;15.0;2.0;8.0;13.0;20.0;10;45.0;6.0;25.0
0857063002089;Moroccan Lamb Stew;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002089.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;11.0;;;;;GS1 US;US;Sauce (Diced Tomatoes,Water,Lamb Broth,Sweet Potatoes,Onion,Dried Apricots,Garlic,Ginger,Extra Virgin Olive Oil,Honey,Tomato Paste [Tomatoes,Citric Acid],Orange Peel,Spices,Sea Salt),Couscous (Water,Couscous [semolina wheat],Expeller Pressed Canola Oil,Vegetable Base [Dehydrated Vegetables including Onion,Tomato,Sweet Corn,Carrot,Celery,Pumpkin,Carrot Juice,Bell Pepper,Green Leek and Garlic; Sea Salt,Sugar,Yeast Extract,Corn Oil,Spices and Extractives of Celery,Onion & Garlic],Dried Parsley),Lamb (Lamb,Nonfat Yogurt [Cultured Nonfat Milk,Pectin],Water,Cornstarch,Ginger,Sea Salt,Garlic,Spices,Expeller Pressed Canola Oil). Contains Milk,Wheat.;312.0;0.0;1.0;370.0;110.0;12.0;18.0;3.0;15.0;0.0;40.0;13.0;680.0;28.0;0.0;0.0;40.0;13.0;4.0;16.0;18.0;18.0;45;6.0;15.0;15.0
0857063002201;Chicken Nuggets;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002201.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;8.0;;;;;GS1 US;US;Chicken Breast Meat,Water.  Contains 2% Or Less Of: Rice Starch,Lemon Juice Concentrate,Sea Salt,Vinegar,Tocopherols (Vitamin E). PREDUSTED,BATTERED,AND BREADED WITH: Dried Potatoes,Water,Rice Flour,Corn Flour,Corn Starch,Corn Meal,Salt,Garlic Powder,Onion Powder,Expeller Pressed Canola Oil,Cream of Tartar,Sodium Bicarbonate,Spices,Xanthan Gum.;85.0;0.0;2.5;170.0;30.0;3.5;5.0;0.5;3.0;0.0;40.0;13.0;370.0;15.0;0.0;0.0;17.0;6.0;1.0;4.0;0.0;17.0;0;4.0;2.0;4.0
0857063002348;Turkish Figs & Goat Cheese;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002348.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;8.25;;;;;GS1 US;US;Phyllo Dough (Enriched Unbleached Unbromated Wheat Flour [Wheat Flour Enriched (Niacin,Iron,Thiamine Mononitrate,Riboflavin,Folic Acid),Malted Barley Flour],Filtered Water,Organic Wheat Starch,Organic Tapioca Starch,Malted Barley Flour,Natural Flavor,Organic Expeller Pressed Soy Oil,Salt,Non-GMO Soy Lecithin),rBST-Free Cream Cheese* (Cultured Pasteurized Milk And Cream,Skim Milk,Salt,Carob Bean Gum),Figs,Chèvre (Cultured Pasteurized Goat Milk,Salt,Cultures And Enzymes),Organic Expeller Pressed Soy Oil,Clarified Sweet Butter (Cream & Natural Flavoring),Coriander,Clove. CONTAINS: MILK,SOY AND WHEAT INGREDIENTS.;78.0;0.0;3.0;270.0;130.0;15.0;23.0;7.0;36.0;0.0;30.0;10.0;210.0;9.0;0.0;0.0;28.0;9.0;1.0;5.0;7.0;6.0;8;0.0;6.0;8.0
0857063002430;Bombay Spice Chickpeas;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002430.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;6.0;;;;;GS1 US;US;Organic Chickpeas,Expeller Pressed Canola Oil,Cane Sugar,Salt,Spices,Paprika,Black Bean Powder (Black Beans,Sugar),Onion Powder,Garlic Powder,Tumeric,Yeast Extract,Citric Acid,Extractives Of Paprika And Annato.;28.0;0.0;6.0;120.0;29.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;200.0;8.0;0.0;0.0;16.0;6.0;1.0;4.0;2.0;6.0;0;0.0;0.0;0.0
